"Ángulo (rad) Serie Nº 11";"Intensidad luminosa (%) Serie Nº 11"
;1,0
;1,0
98,816;
;1,0
;1,0
98,886;1,0
;1,0
;1,0
98,969;
;1,1
;1,1
99,021;1,1
;1,1
;1,1
99,061;
;1,1
;1,1
99,095;1,2
;1,2
;1,2
99,126;
;1,2
;1,2
99,152;1,2
;1,2
;1,2
99,191;
;1,3
;1,3
99,226;1,3
;1,3
;1,3
99,248;
;1,3
;1,3
99,279;1,3
;1,4
;1,4
99,331;
;1,4
;1,4
99,405;1,4
;1,5
;1,5
99,492;
;1,5
;1,6
99,567;1,6
;1,6
;1,7
99,650;
;1,7
;1,8
99,759;1,8
;1,8
;1,8
99,903;
;1,8
;1,8
100,051;1,9
;1,8
;1,8
100,199;
;1,8
;1,8
100,352;1,8
;1,8
;1,7
100,457;
;1,7
;1,7
100,531;1,7
;1,7
;1,7
100,583;
;1,7
;1,7
100,684;1,6
;1,7
;1,7
100,880;
;1,7
;1,8
101,068;1,9
;2,0
;2,2
101,229;
;2,3
;2,5
101,295;2,6
;2,7
;2,7
101,321;
;2,8
;2,9
101,343;2,9
;2,9
;2,9
101,360;
;2,9
;3,0
101,399;3,0
;3,0
;3,1
101,456;
;3,2
;3,3
101,543;3,3
;3,5
;3,6
101,613;
;3,7
;3,8
101,661;3,9
;4,0
;4,1
101,696;
;4,1
;4,3
101,770;4,4
;4,5
;4,6
101,862;
;4,7
;4,9
101,949;5,1
;5,2
;5,3
102,032;
;5,4
;5,5
102,137;5,6
;5,7
;5,8
102,276;
;5,9
;6,0
102,442;6,0
;6,0
;5,9
102,590;
;5,8
;5,6
102,691;5,5
;5,3
;5,2
102,756;
;5,0
;4,9
102,787;4,9
;4,8
;4,8
102,813;
;4,8
;4,7
102,839;4,7
;4,7
;4,6
102,861;
;4,6
;4,6
102,883;4,5
;4,5
;4,5
102,922;
;4,4
;4,3
102,966;4,3
;4,3
;4,2
103,009;
;4,2
;4,2
103,044;4,1
;4,1
;4,0
103,110;
;4,1
;4,0
103,201;4,0
;3,9
;4,0
103,280;
;4,1
;4,1
103,380;4,2
;4,3
;4,5
103,467;
;4,7
;4,8
103,577;5,0
;5,2
;5,5
103,707;
;5,9
;6,4
103,773;6,6
;6,8
;6,9
103,851;
;7,1
;7,3
103,943;7,5
;7,7
;7,9
104,022;
;8,1
;8,1
104,105;8,2
;8,3
;8,3
104,192;
;8,4
;8,4
104,288;8,3
;8,3
;8,1
104,358;
;8,0
;8,0
104,414;7,9
;7,7
;7,7
104,480;
;7,6
;7,5
104,545;7,4
;7,3
;7,2
104,602;
;7,1
;7,0
104,650;6,9
;6,8
;6,7
104,707;
;6,6
;6,5
104,750;6,5
;6,4
;6,3
104,807;
;6,3
;6,2
104,872;6,2
;6,1
;6,0
104,890;
;6,0
;6,0
104,894;6,1
;6,0
;6,0
104,894;
;6,1
;6,1
104,912;6,1
;6,1
;6,1
104,925;
;6,1
;6,0
104,934;6,0
;6,0
;6,0
104,955;
;6,0
;6,0
105,003;5,9
;5,9
;5,9
105,056;
;5,9
;5,9
105,134;5,9
;5,9
;6,0
105,235;
;6,0
;6,0
105,396;6,1
;6,1
;6,2
105,741;
;6,2
;6,0
105,928;5,6
;5,3
;5,0
106,003;
;4,7
;4,6
106,029;4,5
;4,4
;4,4
106,059;
;4,3
;4,2
106,099;4,2
;4,1
;4,0
106,168;
;3,9
;3,8
106,247;3,6
;3,4
;3,3
106,334;
;3,2
;3,0
106,426;2,9
;2,7
;2,6
106,539;
;2,5
;2,3
106,666;2,1
;2,0
;1,9
106,757;
;1,8
;1,8
106,792;1,7
;1,7
;1,7
106,810;
;1,6
;1,7
106,836;1,6
;1,6
;1,6
106,875;
;1,6
;1,6
106,906;1,6
;1,5
;1,5
106,962;
;1,5
;1,5
107,041;1,5
;1,4
;1,4
107,163;
;1,4
;1,3
107,259;1,3
;1,3
;1,3
107,307;
;1,3
;1,3
107,342;1,3
;1,3
;1,3
107,394;
;1,3
;1,3
107,442;1,3
;1,3
;1,3
107,486;
;1,3
;1,4
107,547;1,4
;1,4
;1,4
107,687;
;1,5
;1,7
107,792;1,8
;1,9
;2,1
107,901;
;2,3
;2,4
108,079;2,7
;3,0
;3,3
108,311;
;3,6
;4,0
108,481;4,3
;4,5
;4,6
108,594;
;4,6
;4,6
108,664;4,6
;4,6
;4,5
108,708;
;4,5
;4,5
108,747;4,4
;4,4
;4,4
108,813;
;4,3
;4,2
108,865;4,1
;4,0
;4,0
108,891;
;3,9
;3,8
108,904;3,9
;3,9
;3,8
108,939;
;3,8
;3,7
108,974;3,7
;3,6
;3,6
109,022;
;3,5
;3,4
109,074;3,3
;3,3
;3,2
109,135;
;3,1
;3,0
109,231;2,9
;2,8
;2,6
109,332;
;2,5
;2,3
109,423;2,2
;2,1
;2,0
109,502;
;1,9
;1,8
109,559;1,7
;1,7
;1,7
109,611;
;1,6
;1,6
109,703;1,5
;1,5
;1,4
109,864;
;1,3
;1,3
109,964;1,3
;1,3
;1,3
110,043;
;1,3
;1,3
110,126;1,3
;1,3
;1,4
110,218;
;1,4
;1,5
110,305;1,5
;1,5
;1,6
110,383;
;1,6
;1,7
110,527;1,7
;1,7
;1,8
110,702;
;1,9
;1,9
110,889;2,0
;2,0
;2,0
110,964;
;1,9
;1,9
111,007;1,9
;1,9
;1,9
111,038;
;1,9
;1,9
111,060;1,8
;1,8
;1,8
111,095;
;1,8
;1,8
111,138;1,8
;1,8
;1,8
111,186;
;1,7
;1,7
111,260;1,7
;1,7
;1,6
111,356;
;1,6
;1,5
111,439;1,5
;1,4
;1,4
111,457;
;1,4
;1,4
111,465;1,4
;1,4
;1,4
111,479;
;1,4
;1,3
111,492;1,3
;1,3
;1,3
111,518;
;1,3
;1,3
111,557;1,3
;1,3
;1,3
111,609;
;1,2
;1,2
111,679;1,2
;1,2
;1,1
111,749;
;1,1
;1,1
111,858;1,1
;1,0
;1,0
111,915;
;1,0
;1,0
112,002;1,0
;1,0
;1,0
112,054;
;1,0
;1,0
112,094;1,0
;1,0
;1,0
112,116;
;1,0
;1,0
112,146;1,0
;1,0
;1,0
112,177;
;1,0
;1,0
112,229;1,0
;1,0
;1,0
112,308;
;1,0
;1,0
112,438;1,0
;1,0
;1,1
112,622;
;1,1
;1,1
112,757;1,2
;1,2
;1,2
112,801;
;1,2
;1,2
112,801;1,2
;1,2
;1,2
112,801;
;1,2
;1,2
112,801;1,2
;1,2
;1,2
112,801;
;1,2
;1,2
112,801;1,2
;1,2
;1,2
112,796;
;1,2
;1,2
112,796;1,2
;1,2
;1,2
112,796;
;1,2
;1,2
112,796;1,2
;1,2
;1,2
112,801;
;1,2
;1,2
112,801;1,2
;1,2
;1,2
112,805;
;1,2
;1,2
112,822;1,2
;1,2
;1,2
112,836;
;1,2
;1,2
112,888;1,2
;1,2
;1,2
112,958;
;1,2
;1,2
113,032;1,2
;1,2
;1,2
113,106;
;1,2
;1,2
113,202;1,2
;1,2
;1,2
113,298;
;1,1
;1,1
113,416;1,1
;1,1
;1,1
113,481;
;1,0
;1,0
113,516;1,0
;1,0
;1,0
113,555;
;1,0
;1,0
113,573;1,0
;1,0
;1,0
113,599;
;1,0
;1,0
113,638;1,0
;1,0
;1,0
113,656;
;0,9
;1,0
113,704;1,0
;1,0
;0,9
113,795;
;0,9
;0,9
113,913;0,9
;0,9
;0,9
113,970;
;0,9
;0,9
114,014;0,9
;0,9
;0,9
114,049;
;0,9
;0,9
114,083;0,9
;0,9
;0,9
114,131;
;0,9
;0,9
114,210;0,9
;0,9
;0,9
114,315;
;0,9
;0,9
114,428;0,9
;0,9
;0,9
114,559;
;0,9
;0,9
114,672;0,9
;0,9
;0,9
114,755;
;0,9
;0,9
114,812;0,9
;0,9
;0,9
114,878;
;0,9
;0,9
114,952;0,9
;0,9
;0,9
115,061;
;0,9
;0,8
115,144;0,8
;0,8
;0,8
115,179;
;0,8
;0,8
115,240;0,8
;0,8
;0,8
115,288;
;0,8
;0,8
115,327;0,8
;0,8
;0,8
115,371;
;0,8
;0,8
115,419;0,8
;0,8
;0,8
115,458;
;0,8
;0,8
115,484;0,8
;0,8
;0,8
115,523;
;0,8
;0,8
115,584;0,8
;0,8
;0,8
115,632;
;0,8
;0,8
115,750;0,8
;0,8
;0,8
115,846;
;0,8
;0,8
115,912;0,8
;0,8
;0,8
115,942;
;0,8
;0,8
115,986;0,8
;0,8
;0,8
116,060;
;0,8
;0,8
116,165;0,8
;0,8
;0,8
116,230;
;0,8
;0,8
116,256;0,8
;0,8
;0,8
116,309;
;0,9
;0,9
116,344;0,8
;0,8
;0,8
116,361;
;0,8
;0,9
116,405;0,9
;0,8
;0,8
116,475;
;0,9
;0,9
116,588;0,9
;0,9
;0,9
116,680;
;0,9
;0,9
116,876;0,9
;0,9
;0,9
117,160;
;0,8
;0,8
117,404;0,8
;0,8
;0,8
117,683;
;0,8
;0,8
117,971;0,8
;0,8
;0,8
118,220;
;0,8
;0,8
118,412;0,8
;0,8
;0,8
118,630;
;0,8
;0,8
118,879;0,8
;0,8
;0,8
119,066;
;0,8
;0,8
119,219;0,8
;0,7
;0,7
119,333;
;0,7
;0,8
119,398;0,8
;0,7
;0,8
119,446;
;0,8
;0,8
119,511;0,8
;0,8
;0,7
119,594;
;0,7
;0,7
119,695;0,7
;0,7
;0,7
119,799;
;0,7
;0,7
119,869;0,8
;0,7
;0,7
119,930;
;0,7
;0,7
119,991;0,7
;0,7
;0,7
120,092;
;0,7
;0,7
120,223;0,7
;0,7
;0,7
120,336;
;0,7
;0,7
120,454;0,7
;0,7
;0,7
120,515;
;0,7
;0,7
120,598;0,7
;0,7
;0,7
120,676;
;0,7
;0,7
120,751;0,7
;0,7
;0,7
120,799;
;0,7
;0,7
120,820;0,7
;0,7
;0,7
120,838;
;0,7
;0,7
120,842;0,7
;0,7
;0,7
120,847;
;0,7
;0,7
120,860;0,7
;0,7
;0,7
120,895;
;0,7
;0,7
120,938;0,7
;0,7
;0,7
120,986;
;0,7
;0,7
121,060;0,7
;0,7
;0,7
121,117;
;0,7
;0,7
121,156;0,7
;0,7
;0,7
121,187;
;0,7
;0,7
121,222;0,7
;0,7
;0,7
121,252;
;0,7
;0,7
121,283;0,7
;0,7
;0,7
121,322;
;0,7
;0,7
121,431;0,7
;0,7
;0,7
121,532;
;0,7
;0,7
121,567;0,7
;0,7
;0,7
121,575;
;0,7
;0,7
121,615;0,7
;0,7
;0,7
121,676;
;0,7
;0,7
121,719;0,7
;0,7
;0,7
121,767;
;0,7
;0,7
121,815;0,7
;0,7
;0,7
121,837;
;0,7
;0,7
121,885;0,7
;0,7
;0,7
121,933;
;0,7
;0,7
121,985;0,7
;0,7
;0,7
122,081;
;0,7
;0,7
122,256;0,7
;0,7
;0,7
122,444;
;0,7
;0,7
122,596;0,7
;0,7
;0,7
122,697;
;0,7
;0,7
122,736;0,7
;0,7
;0,7
122,749;
;0,7
;0,7
122,766;0,7
;0,7
;0,7
122,801;
;0,7
;0,7
122,828;0,7
;0,7
;0,7
122,858;
;0,7
;0,7
122,893;0,7
;0,7
;0,7
122,958;
;0,7
;0,7
123,046;0,7
;0,7
;0,7
123,102;
;0,7
;0,7
123,142;0,7
;0,7
;0,7
123,255;
;0,7
;0,7
123,373;0,7
;0,7
;0,7
123,408;
;0,7
;0,7
123,478;0,7
;0,7
;0,7
123,521;
;0,7
;0,7
123,565;0,7
;0,7
;0,7
123,665;
;0,7
;0,7
123,718;0,7
;0,7
;0,7
123,739;
;0,7
;0,7
123,814;0,7
;0,7
;0,7
123,870;
;0,7
;0,7
123,897;0,7
;0,7
;0,7
123,945;
;0,7
;0,7
123,984;0,7
;0,7
;0,7
124,032;
;0,7
;0,7
124,102;0,7
;0,7
;0,7
124,154;
;0,7
;0,7
124,237;0,7
;0,7
;0,7
124,381;
;0,7
;0,7
124,529;0,7
;0,7
;0,7
124,678;
;0,7
;0,7
124,800;0,7
;0,7
;0,7
124,922;
;0,7
;0,7
125,014;0,7
;0,7
;0,7
125,088;
;0,7
;0,7
125,179;0,7
;0,7
;0,7
125,236;
;0,7
;0,7
125,319;0,7
;0,7
;0,7
125,415;
;0,7
;0,7
125,533;0,7
;0,7
;0,7
125,646;
;0,7
;0,7
125,760;0,7
;0,7
;0,7
125,873;
;0,7
;0,7
125,960;0,7
;0,7
;0,7
126,035;
;0,7
;0,7
126,087;0,7
;0,7
;0,7
126,165;
;0,7
;0,7
126,248;0,7
;0,7
;0,7
126,323;
;0,7
;0,7
126,371;0,7
;0,7
;0,7
126,432;
;0,7
;0,7
126,515;0,7
;0,7
;0,7
126,619;
;0,7
;0,7
126,720;0,7
;0,7
;0,7
126,789;
;0,7
;0,7
126,859;0,7
;0,7
;0,7
126,920;
;0,7
;0,7
126,986;0,7
;0,7
;0,7
127,047;
;0,7
;0,6
127,095;0,7
;0,7
;0,6
127,121;
;0,7
;0,7
127,160;0,6
;0,6
;0,7
127,208;
;0,7
;0,7
127,265;0,7
;0,7
;0,7
127,352;
;0,7
;0,7
127,540;0,6
;0,7
;0,7
127,854;
;0,6
;0,7
128,002;0,7
;0,7
;0,7
128,085;
;0,7
;0,7
128,142;0,7
;0,7
;0,6
128,194;
;0,7
;0,7
128,251;0,7
;0,7
;0,7
128,325;
;0,7
;0,7
128,391;0,7
;0,7
;0,7
128,452;
;0,7
;0,7
128,487;0,7
;0,7
;0,7
128,495;
;0,7
;0,7
128,504;0,7
;0,7
;0,7
128,504;
;0,7
;0,7
128,539;0,7
;0,7
;0,7
128,565;
;0,7
;0,7
128,583;0,7
;0,7
;0,7
128,591;
;0,7
;0,7
128,605;0,7
;0,7
;0,7
128,609;
;0,7
;0,7
128,639;0,7
;0,7
;0,7
128,670;
;0,7
;0,7
128,701;0,7
;0,7
;0,7
128,749;
;0,7
;0,6
128,823;0,7
;0,7
;0,7
129,015;
;0,6
;0,7
129,119;0,6
;0,7
;0,7
129,189;
;0,7
;0,6
129,211;0,6
;0,7
;0,6
129,229;
;0,7
;0,7
129,250;0,6
;0,7
;0,7
129,290;
;0,6
;0,6
129,338;0,6
;0,6
;0,6
129,421;
;0,6
;0,6
129,508;0,6
;0,6
;0,7
129,612;
;0,7
;0,7
129,700;0,7
;0,6
;0,7
129,739;
;0,7
;0,6
129,813;0,6
;0,6
;0,6
129,896;
;0,6
;0,6
129,944;0,6
;0,6
;0,6
130,005;
;0,6
;0,6
130,071;0,6
;0,6
;0,6
130,140;
;0,7
;0,6
130,188;0,6
;0,6
;0,6
130,254;
;0,7
;0,7
130,319;0,7
;0,7
;0,7
130,385;
;0,7
;0,7
130,455;0,7
;0,7
;0,7
130,520;
;0,7
;0,7
130,599;0,7
;0,7
;0,7
130,664;
;0,7
;0,7
130,712;0,7
;0,7
;0,7
130,799;
;0,7
;0,7
130,943;0,7
;0,7
;0,7
131,092;
;0,7
;0,7
131,214;0,7
;0,7
;0,7
131,336;
;0,7
;0,7
131,432;0,7
;0,7
;0,7
131,502;
;0,7
;0,7
131,580;0,7
;0,7
;0,7
131,659;
;0,7
;0,7
131,751;0,7
;0,7
;0,7
131,851;
;0,7
;0,7
131,925;0,7
;0,7
;0,7
131,999;
;0,7
;0,7
132,056;0,7
;0,7
;0,7
132,113;
;0,7
;0,7
132,152;0,7
;0,7
;0,7
132,244;
;0,7
;0,7
132,309;0,7
;0,7
;0,7
132,361;
;0,7
;0,7
132,422;0,7
;0,7
;0,7
132,484;
;0,7
;0,7
132,566;0,7
;0,7
;0,7
132,693;
;0,7
;0,7
133,012;0,7
;0,7
;0,7
133,343;
;0,7
;0,7
133,522;0,7
;0,7
;0,7
133,596;
;0,7
;0,7
133,631;0,7
;0,7
;0,7
133,662;
;0,7
;0,7
133,692;0,7
;0,7
;0,7
133,740;
;0,7
;0,7
133,814;0,7
;0,7
;0,7
133,875;
;0,7
;0,7
133,985;0,7
;0,7
;0,7
134,081;
;0,7
;0,7
134,194;0,7
;0,6
;0,7
134,277;
;0,7
;0,7
134,351;0,7
;0,7
;0,7
134,443;
;0,7
;0,7
134,526;0,7
;0,7
;0,7
134,604;
;0,7
;0,7
134,678;0,7
;0,6
;0,7
134,748;
;0,6
;0,7
134,818;0,6
;0,7
;0,6
134,870;
;0,7
;0,6
134,940;0,7
;0,7
;0,7
135,036;
;0,7
;0,7
135,154;0,7
;0,7
;0,7
135,263;
;0,6
;0,7
135,416;0,6
;0,6
;0,6
135,516;
;0,6
;0,7
135,586;0,7
;0,6
;0,7
135,638;
;0,6
;0,7
135,695;0,6
;0,7
;0,6
135,743;
;0,7
;0,7
135,822;0,6
;0,6
;0,7
135,926;
;0,7
;0,7
136,048;0,6
;0,7
;0,7
136,140;
;0,7
;0,7
136,219;0,7
;0,7
;0,7
136,349;
;0,6
;0,6
136,555;0,7
;0,7
;0,7
136,747;
;0,7
;0,7
136,895;0,7
;0,7
;0,7
137,048;
;0,7
;0,7
137,113;0,7
;0,7
;0,7
137,183;
;0,7
;0,7
137,257;0,7
;0,7
;0,7
137,322;
;0,7
;0,7
137,392;0,7
;0,7
;0,7
137,440;
;0,7
;0,7
137,449;0,7
;0,7
;0,7
137,453;
;0,6
;0,7
137,453;0,7
;0,7
;0,7
137,458;
;0,7
;0,7
137,458;0,7
;0,7
;0,7
137,462;
;0,7
;0,7
137,462;0,7
;0,7
;0,7
137,462;
;0,7
;0,7
137,462;0,7
;0,7
;0,7
137,462;
;0,7
;0,7
137,462;0,7
;0,6
;0,7
137,462;
;0,6
;0,6
137,462;0,7
;0,6
;0,6
137,462;
;0,6
;0,6
137,462;0,6
;0,6
;0,6
137,458;
;0,6
;0,6
137,462;0,6
;0,6
;0,6
137,462;
;0,6
;0,6
137,462;0,6
;0,6
;0,6
137,471;
;0,6
;0,6
137,567;0,6
;0,6
;0,6
137,624;
;0,6
;0,6
137,672;0,6
;0,6
;0,6
137,720;
;0,6
;0,6
137,781;0,6
;0,6
;0,6
137,859;
;0,6
;0,6
137,951;0,6
;0,6
;0,6
138,003;
;0,6
;0,6
138,051;0,6
;0,6
;0,6
138,112;
;0,6
;0,6
138,208;0,6
;0,6
;0,6
138,304;
;0,6
;0,6
138,326;0,6
;0,6
;0,6
138,326;
;0,7
;0,6
138,326;0,6
;0,6
;0,6
138,326;
;0,6
;0,6
138,326;0,7
;0,6
;0,6
138,326;
;0,6
;0,7
138,326;0,6
;0,7
;0,6
138,326;
;0,7
;0,7
138,326;0,7
;0,6
;0,6
138,326;
;0,7
;0,7
138,326;0,6
;0,6
;0,6
138,326;
;0,6
;0,6
138,326;0,7
;0,6
;0,7
138,326;
;0,6
;0,7
138,326;0,6
;0,6
;0,7
138,326;
;0,6
;0,7
138,326;0,6
;0,7
;0,7
138,326;
;0,6
;0,7
138,326;0,7
;0,7
;0,6
138,326;
;0,7
;0,7
138,326;0,7
;0,7
;0,7
138,326;
;0,7
;0,7
138,326;0,7
;0,6
;0,7
138,326;
;0,7
;0,7
138,330;0,7
;0,7
;0,6
138,330;
;0,7
;0,6
138,330;0,7
;0,7
;0,6
138,335;
;0,6
;0,6
138,335;0,6
;0,6
;0,6
138,335;
;0,6
;0,6
138,335;0,6
;0,6
;0,6
138,335;
;0,7
;0,6
138,335;0,6
;0,6
;0,6
138,335;
;0,6
;0,6
138,335;0,6
;0,6
;0,6
138,335;
;0,6
;0,7
138,330;0,6
;0,6
;0,7
138,330;
;0,6
;0,6
138,330;0,6
;0,6
;0,6
138,326;
;0,6
;0,6
138,326;0,6
;0,6
;0,6
138,326;
;0,6
;0,7
138,326;0,6
;0,6
;0,6
138,326;
;0,6
;0,6
138,326;0,6
;0,6
;0,6
138,322;
;0,6
;0,7
138,322;0,6
;0,7
;0,6
138,322;
;0,6
;0,6
138,322;0,6
;0,6
;0,7
138,322;
;0,6
;0,7
138,322;0,7
;0,7
;0,6
138,322;
;0,6
;0,6
138,322;0,7
;0,7
;0,7
138,313;
;0,6
;0,7
138,200;0,7
;0,7
;0,7
138,047;
;0,6
;0,6
137,885;0,6
;0,6
;0,6
137,754;
;0,7
;0,6
137,658;0,6
;0,6
;0,6
137,562;
;0,6
;0,6
137,427;0,6
;0,6
;0,7
137,261;
;0,6
;0,6
137,192;0,6
;0,6
;0,6
137,052;
;0,6
;0,6
136,838;0,6
;0,6
;0,6
136,607;
;0,6
;0,6
136,467;0,6
;0,6
;0,6
136,367;
;0,6
;0,6
136,288;0,6
;0,6
;0,6
136,280;
;0,6
;0,6
136,280;0,6
;0,6
;0,6
136,280;
;0,6
;0,6
136,280;0,6
;0,6
;0,6
136,284;
;0,6
;0,6
136,319;0,6
;0,6
;0,6
136,712;
;0,6
;0,6
137,362;0,7
;0,7
;0,7
137,741;
;0,7
;0,7
137,994;0,7
;0,7
;0,7
138,261;
;0,7
;0,7
138,387;0,7
;0,7
;0,7
